time;gFx;gFy;gFz;ax;ay;az;wx;wy;wz;P
0.627;-0,88;0,14;0,28;0,80;0,50;-0,63;-0,30;0,87;-0,42;0,00
0.628;-0,88;0,14;0,28;0,62;-1,51;0,11;-0,30;0,87;-0,42;0,00
0.628;-0,83;0,01;0,31;0,62;-1,51;0,11;-0,30;0,87;-0,42;0,00
0.629;-0,83;0,19;0,39;0,62;-1,51;0,11;-0,30;0,87;-0,42;0,00
0.629;-0,88;0,20;0,14;0,62;-1,51;0,11;-0,30;0,87;-0,42;0,00
0.686;-0,88;0,20;0,14;-0,20;1,56;-0,12;-0,30;0,87;-0,42;0,00
0.688;-0,88;0,20;0,14;-0,20;1,56;-0,12;-0,10;1,22;-0,81;0,00
0.688;-0,95;0,40;0,25;-0,20;1,56;-0,12;-0,10;1,22;-0,81;0,00
0.689;-1,06;0,55;0,33;-0,20;1,56;-0,12;-0,10;1,22;-0,81;0,00
0.689;-1,11;0,21;0,27;-0,20;1,56;-0,12;-0,10;1,22;-0,81;0,00
0.75;-1,11;0,21;0,27;-1,20;-0,18;0,10;-0,10;1,22;-0,81;0,00
0.751;-1,11;0,21;0,27;-1,20;-0,18;0,10;0,16;1,22;-0,67;0,00
0.752;-1,08;0,20;0,08;-1,20;-0,18;0,10;0,16;1,22;-0,67;0,00
0.753;-1,08;0,12;0,23;-1,20;-0,18;0,10;0,16;1,22;-0,67;0,00
0.753;-1,09;-0,08;0,09;-1,20;-0,18;0,10;0,16;1,22;-0,67;0,00
0.801;-1,09;-0,08;0,09;-1,20;-0,18;0,10;0,52;1,70;-0,66;0,00
0.802;-1,09;-0,08;0,09;-0,10;-4,26;-1,84;0,52;1,70;-0,66;0,00
0.803;-1,00;-0,33;-0,13;-0,10;-4,26;-1,84;0,52;1,70;-0,66;0,00
0.803;-0,90;-0,45;-0,30;-0,10;-4,26;-1,84;0,52;1,70;-0,66;0,00
0.803;-1,16;0,72;0,14;-0,10;-4,26;-1,84;0,52;1,70;-0,66;0,00
0.844;-1,16;0,72;0,14;-0,10;-4,26;-1,84;-0,07;1,58;-0,71;0,00
0.845;-1,16;0,72;0,14;-0,72;4,41;0,92;-0,07;1,58;-0,71;0,00
0.847;-1,00;0,51;0,15;-0,72;4,41;0,92;-0,07;1,58;-0,71;0,00
0.848;-1,05;0,47;-0,05;-0,72;4,41;0,92;-0,07;1,58;-0,71;0,00
0.899;-0,98;0,08;-0,13;-0,72;4,41;0,92;-0,07;1,58;-0,71;0,00
0.966;-0,98;0,08;-0,13;-0,72;4,41;0,92;0,32;1,17;-0,65;0,00
0.968;-0,90;0,14;-0,02;-0,72;4,41;0,92;0,32;1,17;-0,65;0,00
0.968;-0,97;0,00;-0,12;-0,72;4,41;0,92;0,32;1,17;-0,65;0,00
0.969;-1,05;0,28;-0,20;-0,72;4,41;0,92;0,32;1,17;-0,65;0,00
0.97;-1,05;0,28;-0,20;-0,70;4,72;1,58;0,32;1,17;-0,65;0,00
1.012;-1,05;0,28;-0,20;-0,70;4,72;1,58;0,36;0,69;-0,38;0,00
1.013;-1,07;-0,39;-0,06;-0,70;4,72;1,58;0,36;0,69;-0,38;0,00
1.013;-1,02;-0,22;-0,11;-0,70;4,72;1,58;0,36;0,69;-0,38;0,00
1.014;-0,95;0,39;-0,23;-0,70;4,72;1,58;0,36;0,69;-0,38;0,00
1.014;-0,95;0,39;-0,23;-0,32;-0,94;-0,03;0,36;0,69;-0,38;0,00
1.083;-0,95;0,39;-0,23;-0,06;1,71;-0,31;0,36;0,69;-0,38;0,00
1.084;-0,95;0,39;-0,23;-0,06;1,71;-0,31;0,29;0,39;-0,43;0,00
1.085;-1,03;0,46;-0,19;-0,06;1,71;-0,31;0,29;0,39;-0,43;0,00
1.085;-0,99;-0,02;-0,11;-0,06;1,71;-0,31;0,29;0,39;-0,43;0,00
1.086;-0,87;0,30;-0,28;-0,06;1,71;-0,31;0,29;0,39;-0,43;0,00
1.129;-0,87;0,30;-0,28;-0,06;1,71;-0,31;0,18;0,07;-0,37;0,00
1.13;-0,97;0,10;-0,31;-0,06;1,71;-0,31;0,18;0,07;-0,37;0,00
1.13;-1,02;0,10;-0,19;-0,06;1,71;-0,31;0,18;0,07;-0,37;0,00
1.13;-1,09;0,18;-0,14;-0,06;1,71;-0,31;0,18;0,07;-0,37;0,00
1.131;-1,09;0,18;-0,14;0,50;1,10;-0,78;0,18;0,07;-0,37;0,00
1.187;-1,09;0,18;-0,14;0,50;1,10;-0,78;0,06;-0,68;0,13;0,00
1.189;-1,05;0,19;-0,15;0,50;1,10;-0,78;0,06;-0,68;0,13;0,00
1.189;-1,16;0,07;-0,12;0,50;1,10;-0,78;0,06;-0,68;0,13;0,00
1.192;-1,34;0,12;-0,28;0,50;1,10;-0,78;0,06;-0,68;0,13;0,00
1.192;-1,34;0,12;-0,28;-0,50;1,31;-0,47;0,06;-0,68;0,13;0,00
1.237;-1,34;0,12;-0,28;-2,79;-0,25;-2,72;0,06;-0,68;0,13;0,00
1.238;-1,34;0,12;-0,28;-2,79;-0,25;-2,72;0,44;-3,34;1,03;0,00
1.238;-1,37;-0,02;-0,22;-2,79;-0,25;-2,72;0,44;-3,34;1,03;0,00
1.238;-0,72;-0,65;-0,05;-2,79;-0,25;-2,72;0,44;-3,34;1,03;0,00
1.239;-0,82;-0,49;0,11;-2,79;-0,25;-2,72;0,44;-3,34;1,03;0,00
1.3;-0,82;-0,49;0,11;-2,79;-0,25;-2,72;1,41;0,58;0,69;0,00
1.301;-0,82;-0,49;0,11;-2,82;-1,03;-1,89;1,41;0,58;0,69;0,00
1.338;-1,25;0,12;0,51;-2,82;-1,03;-1,89;1,41;0,58;0,69;0,00
1.339;-1,29;0,31;0,69;-2,82;-1,03;-1,89;1,41;0,58;0,69;0,00
1.34;-0,99;0,28;0,55;-2,82;-1,03;-1,89;1,41;0,58;0,69;0,00
1.396;-0,99;0,28;0,55;-2,82;-1,03;-1,89;3,31;-0,62;0,66;0,00
1.398;-0,99;0,28;0,55;-0,24;1,01;4,99;3,31;-0,62;0,66;0,00
1.399;-0,78;0,31;0,29;-0,24;1,01;4,99;3,31;-0,62;0,66;0,00
1.399;-0,76;0,56;-0,15;-0,24;1,01;4,99;3,31;-0,62;0,66;0,00
1.4;-0,78;0,76;-0,33;-0,24;1,01;4,99;3,31;-0,62;0,66;0,00
1.455;-0,78;0,76;-0,33;-0,24;1,01;4,99;4,13;-1,54;-0,02;0,00
1.456;-0,78;0,76;-0,33;2,30;4,72;-2,81;4,13;-1,54;-0,02;0,00
1.456;-0,72;0,75;-0,29;2,30;4,72;-2,81;4,13;-1,54;-0,02;0,00
1.456;-0,75;0,58;-0,23;2,30;4,72;-2,81;4,13;-1,54;-0,02;0,00
1.457;-0,82;0,45;-0,31;2,30;4,72;-2,81;4,13;-1,54;-0,02;0,00
1.517;-0,82;0,45;-0,31;2,30;4,72;-2,81;3,65;-0,97;0,22;0,00
1.519;-0,93;0,43;-0,53;2,30;4,72;-2,81;3,65;-0,97;0,22;0,00
1.519;-0,93;0,36;-0,38;2,30;4,72;-2,81;3,65;-0,97;0,22;0,00
1.52;-0,82;0,35;-0,23;2,30;4,72;-2,81;3,65;-0,97;0,22;0,00
1.521;-0,82;0,35;-0,23;1,48;2,48;-3,86;3,65;-0,97;0,22;0,00
1.571;-0,82;0,35;-0,23;1,29;1,21;-3,42;3,65;-0,97;0,22;0,00
1.572;-0,82;0,35;-0,23;1,29;1,21;-3,42;2,92;-1,44;0,17;0,00
1.573;-0,77;0,43;-0,22;1,29;1,21;-3,42;2,92;-1,44;0,17;0,00
1.573;-0,79;0,37;-0,22;1,29;1,21;-3,42;2,92;-1,44;0,17;0,00
1.574;-0,89;0,24;-0,22;1,29;1,21;-3,42;2,92;-1,44;0,17;0,00
1.63;-0,89;0,24;-0,22;1,29;1,21;-3,42;2,43;-0,79;-0,05;0,00
1.631;-0,89;0,24;-0,22;0,79;0,09;-2,94;2,43;-0,79;-0,05;0,00
1.632;-0,99;0,21;-0,24;0,79;0,09;-2,94;2,43;-0,79;-0,05;0,00
1.632;-1,10;0,24;-0,23;0,79;0,09;-2,94;2,43;-0,79;-0,05;0,00
1.633;-0,89;0,33;-0,20;0,79;0,09;-2,94;2,43;-0,79;-0,05;0,00
1.687;-0,89;0,33;-0,20;0,79;0,09;-2,94;1,55;-1,10;0,09;0,00
1.689;-0,89;0,33;-0,20;0,04;0,56;-2,72;1,55;-1,10;0,09;0,00
1.689;-0,88;0,45;-0,09;0,04;0,56;-2,72;1,55;-1,10;0,09;0,00
1.69;-1,14;0,42;0,06;0,04;0,56;-2,72;1,55;-1,10;0,09;0,00
1.69;-1,17;0,39;-0,24;0,04;0,56;-2,72;1,55;-1,10;0,09;0,00
1.747;-1,17;0,39;-0,24;0,04;0,56;-2,72;0,53;-3,03;-0,12;0,00
1.748;-1,00;0,25;-0,04;0,04;0,56;-2,72;0,53;-3,03;-0,12;0,00
1.748;-0,56;0,00;0,05;0,04;0,56;-2,72;0,53;-3,03;-0,12;0,00
1.748;-0,72;0,21;-0,01;0,04;0,56;-2,72;0,53;-3,03;-0,12;0,00
1.749;-0,72;0,21;-0,01;-1,68;0,73;-3,28;0,53;-3,03;-0,12;0,00
1.805;-0,72;0,21;-0,01;-1,68;0,73;-3,28;0,03;-2,02;0,10;0,00
1.806;-0,72;0,21;-0,01;1,66;-1,53;-3,66;0,03;-2,02;0,10;0,00
1.807;-0,90;0,16;-0,08;1,66;-1,53;-3,66;0,03;-2,02;0,10;0,00
1.808;-1,13;0,07;-0,16;1,66;-1,53;-3,66;0,03;-2,02;0,10;0,00
1.809;-1,42;-0,08;0,08;1,66;-1,53;-3,66;0,03;-2,02;0,10;0,00
1.863;-1,42;-0,08;0,08;1,66;-1,53;-3,66;-1,09;0,80;0,80;0,00
1.864;-1,30;-0,08;0,15;1,66;-1,53;-3,66;-1,09;0,80;0,80;0,00
1.865;-1,10;0,09;-0,04;1,66;-1,53;-3,66;-1,09;0,80;0,80;0,00
1.865;-1,06;0,06;-0,14;1,66;-1,53;-3,66;-1,09;0,80;0,80;0,00
1.865;-1,06;0,06;-0,14;-3,74;-3,20;-3,02;-1,09;0,80;0,80;0,00
1.921;-1,06;0,06;-0,14;-3,74;-3,20;-3,02;-2,37;0,71;0,63;0,00
1.922;-1,06;0,06;-0,14;-2,08;-2,13;-3,78;-2,37;0,71;0,63;0,00
1.922;-1,20;0,04;0,02;-2,08;-2,13;-3,78;-2,37;0,71;0,63;0,00
1.922;-1,23;0,19;0,08;-2,08;-2,13;-3,78;-2,37;0,71;0,63;0,00
1.923;-1,14;0,25;0,11;-2,08;-2,13;-3,78;-2,37;0,71;0,63;0,00
1.98;-1,14;0,25;0,11;-2,08;-2,13;-3,78;-3,43;1,10;0,88;0,00
1.981;-1,20;0,30;0,29;-2,08;-2,13;-3,78;-3,43;1,10;0,88;0,00
1.981;-1,30;0,49;0,68;-2,08;-2,13;-3,78;-3,43;1,10;0,88;0,00
1.981;-1,26;0,61;0,67;-2,08;-2,13;-3,78;-3,43;1,10;0,88;0,00
1.982;-1,26;0,61;0,67;-2,61;-0,12;-1,59;-3,43;1,10;0,88;0,00
2.038;-1,26;0,61;0,67;-2,61;-0,12;-1,59;-3,61;0,88;0,54;0,00
2.039;-1,26;0,61;0,67;-2,85;3,18;3,55;-3,61;0,88;0,54;0,00
2.039;-1,12;0,55;0,73;-2,85;3,18;3,55;-3,61;0,88;0,54;0,00
2.039;-0,87;0,51;0,64;-2,85;3,18;3,55;-3,61;0,88;0,54;0,00
2.04;-0,68;0,52;0,40;-2,85;3,18;3,55;-3,61;0,88;0,54;0,00
2.095;-0,68;0,52;0,40;2,21;2,72;1,69;-3,61;0,88;0,54;0,00
2.096;-0,68;0,52;0,40;2,21;2,72;1,69;-2,51;0,48;0,18;0,00
2.097;-0,59;0,38;0,50;2,21;2,72;1,69;-2,51;0,48;0,18;0,00
2.097;-0,56;0,24;0,60;2,21;2,72;1,69;-2,51;0,48;0,18;0,00
2.135;-0,56;0,24;0,60;2,21;2,72;1,69;-1,53;-0,12;-0,68;0,00
2.136;-0,56;0,24;0,60;3,89;0,55;2,93;-1,53;-0,12;-0,68;0,00
2.137;-0,55;0,14;0,79;3,89;0,55;2,93;-1,53;-0,12;-0,68;0,00
2.138;-0,50;0,16;0,61;3,89;0,55;2,93;-1,53;-0,12;-0,68;0,00
2.138;-0,42;0,19;0,47;3,89;0,55;2,93;-1,53;-0,12;-0,68;0,00
2.194;-0,42;0,19;0,47;4,85;0,98;0,47;-1,53;-0,12;-0,68;0,00
2.196;-0,42;0,19;0,47;4,85;0,98;0,47;-0,16;-1,27;-0,68;0,00
2.197;-0,41;0,18;0,44;4,85;0,98;0,47;-0,16;-1,27;-0,68;0,00
2.198;-0,39;0,19;0,54;4,85;0,98;0,47;-0,16;-1,27;-0,68;0,00
2.199;-0,42;0,36;0,42;4,85;0,98;0,47;-0,16;-1,27;-0,68;0,00
2.252;-0,42;0,36;0,42;4,85;0,98;0,47;1,25;-0,94;0,31;0,00
2.254;-0,42;0,36;0,42;4,26;2,37;-1,24;1,25;-0,94;0,31;0,00
2.255;-0,38;0,39;0,29;4,26;2,37;-1,24;1,25;-0,94;0,31;0,00
2.256;-0,49;0,40;0,33;4,26;2,37;-1,24;1,25;-0,94;0,31;0,00
2.256;-0,93;0,49;0,63;4,26;2,37;-1,24;1,25;-0,94;0,31;0,00
2.31;-0,93;0,49;0,63;4,26;2,37;-1,24;2,20;0,58;0,67;0,00
2.312;-0,93;0,49;0,63;-2,86;1,92;2,13;2,20;0,58;0,67;0,00
2.313;-1,22;0,43;0,79;-2,86;1,92;2,13;2,20;0,58;0,67;0,00
2.314;-1,36;0,37;0,52;-2,86;1,92;2,13;2,20;0,58;0,67;0,00
2.315;-1,40;0,44;0,23;-2,86;1,92;2,13;2,20;0,58;0,67;0,00
2.369;-1,40;0,44;0,23;-2,86;1,92;2,13;2,37;0,99;-0,17;0,00
2.371;-1,40;0,44;0,23;-5,58;2,27;-1,12;2,37;0,99;-0,17;0,00
2.372;-1,52;0,56;0,09;-5,58;2,27;-1,12;2,37;0,99;-0,17;0,00
2.373;-1,53;0,54;0,33;-5,58;2,27;-1,12;2,37;0,99;-0,17;0,00
2.375;-1,73;0,57;0,57;-5,58;2,27;-1,12;2,37;0,99;-0,17;0,00
2.429;-1,73;0,57;0,57;-5,58;2,27;-1,12;2,21;4,23;-0,05;0,00
2.43;-1,73;0,57;0,57;-9,03;1,76;2,16;2,21;4,23;-0,05;0,00
2.431;-1,92;0,51;0,30;-9,03;1,76;2,16;2,21;4,23;-0,05;0,00
2.431;-2,05;0,40;0,01;-9,03;1,76;2,16;2,21;4,23;-0,05;0,00
2.432;-1,65;0,22;0,03;-9,03;1,76;2,16;2,21;4,23;-0,05;0,00
2.486;-1,65;0,22;0,03;-9,03;1,76;2,16;1,22;2,56;-0,78;0,00
2.487;-0,93;0,12;-0,06;-9,03;1,76;2,16;1,22;2,56;-0,78;0,00
2.488;-0,50;0,14;-0,06;-9,03;1,76;2,16;1,22;2,56;-0,78;0,00
2.489;-0,42;0,26;0,19;-9,03;1,76;2,16;1,22;2,56;-0,78;0,00
2.489;-0,42;0,26;0,19;-0,34;-1,03;0,62;1,22;2,56;-0,78;0,00
2.544;-0,42;0,26;0,19;-0,34;-1,03;0,62;0,56;2,64;-0,29;0,00
2.546;-0,42;0,26;0,19;4,31;-0,36;4,41;0,56;2,64;-0,29;0,00
2.547;-0,53;0,28;0,21;4,31;-0,36;4,41;0,56;2,64;-0,29;0,00
2.547;-0,60;0,07;0,21;4,31;-0,36;4,41;0,56;2,64;-0,29;0,00
2.548;-0,48;-0,14;0,03;4,31;-0,36;4,41;0,56;2,64;-0,29;0,00
2.604;-0,48;-0,14;0,03;8,19;-5,77;2,73;0,56;2,64;-0,29;0,00
2.605;-0,48;-0,14;0,03;8,19;-5,77;2,73;-0,25;-1,74;0,81;0,00
2.606;-0,10;-0,36;0,27;8,19;-5,77;2,73;-0,25;-1,74;0,81;0,00
2.607;0,23;-0,43;0,10;8,19;-5,77;2,73;-0,25;-1,74;0,81;0,00
2.608;0,42;-0,30;-0,15;8,19;-5,77;2,73;-0,25;-1,74;0,81;0,00
2.66;0,42;-0,30;-0,15;8,19;-5,77;2,73;-0,24;-0,08;0,44;0,00
2.661;-0,13;-0,01;-0,39;8,19;-5,77;2,73;-0,24;-0,08;0,44;0,00
2.662;-0,57;0,21;-0,64;8,19;-5,77;2,73;-0,24;-0,08;0,44;0,00
2.663;-1,23;0,48;-0,64;8,19;-5,77;2,73;-0,24;-0,08;0,44;0,00
2.663;-1,23;0,48;-0,64;8,20;-3,25;-2,47;-0,24;-0,08;0,44;0,00
2.719;-1,23;0,48;-0,64;8,20;-3,25;-2,47;-1,19;1,74;1,07;0,00
2.72;-1,23;0,48;-0,64;-8,16;1,74;-4,94;-1,19;1,74;1,07;0,00
2.722;-1,90;0,61;-0,67;-8,16;1,74;-4,94;-1,19;1,74;1,07;0,00
2.723;-2,09;0,57;-0,86;-8,16;1,74;-4,94;-1,19;1,74;1,07;0,00
2.723;-2,03;0,49;-0,59;-8,16;1,74;-4,94;-1,19;1,74;1,07;0,00
2.778;-2,03;0,49;-0,59;-8,16;1,74;-4,94;-3,28;-1,57;0,35;0,00
2.779;-1,89;0,58;-0,54;-8,16;1,74;-4,94;-3,28;-1,57;0,35;0,00
2.779;-1,85;0,50;-0,25;-8,16;1,74;-4,94;-3,28;-1,57;0,35;0,00
2.779;-1,62;0,33;-0,08;-8,16;1,74;-4,94;-3,28;-1,57;0,35;0,00
2.78;-1,62;0,33;-0,08;-9,75;0,97;-3,82;-3,28;-1,57;0,35;0,00
2.836;-1,62;0,33;-0,08;-2,75;-1,05;-1,96;-3,28;-1,57;0,35;0,00
2.837;-1,62;0,33;-0,08;-2,75;-1,05;-1,96;-3,69;0,25;-0,28;0,00
2.838;-1,18;0,31;-0,29;-2,75;-1,05;-1,96;-3,69;0,25;-0,28;0,00
2.839;-0,86;0,27;-0,23;-2,75;-1,05;-1,96;-3,69;0,25;-0,28;0,00
2.84;-0,38;0,20;-0,15;-2,75;-1,05;-1,96;-3,69;0,25;-0,28;0,00
2.894;-0,38;0,20;-0,15;8,58;-1,89;0,95;-3,69;0,25;-0,28;0,00
2.896;-0,38;0,20;-0,15;8,58;-1,89;0,95;-2,67;1,97;-0,54;0,00
2.896;0,01;0,16;0,02;8,58;-1,89;0,95;-2,67;1,97;-0,54;0,00
2.897;0,19;0,20;0,29;8,58;-1,89;0,95;-2,67;1,97;-0,54;0,00
2.898;0,10;0,22;0,21;8,58;-1,89;0,95;-2,67;1,97;-0,54;0,00
2.953;0,10;0,22;0,21;6,02;-1,30;4,72;-2,67;1,97;-0,54;0,00
2.955;0,10;0,22;0,21;6,02;-1,30;4,72;-1,14;3,87;-0,81;0,00
2.956;-0,37;0,18;0,17;6,02;-1,30;4,72;-1,14;3,87;-0,81;0,00
2.957;-0,62;0,22;0,41;6,02;-1,30;4,72;-1,14;3,87;-0,81;0,00
2.958;-0,67;0,30;0,52;6,02;-1,30;4,72;-1,14;3,87;-0,81;0,00
3.011;-0,67;0,30;0,52;6,02;-1,30;4,72;0,19;1,93;0,08;0,00
3.012;-0,67;0,30;0,52;3,66;0,94;6,51;0,19;1,93;0,08;0,00
3.014;-0,53;0,45;0,52;3,66;0,94;6,51;0,19;1,93;0,08;0,00
3.014;-0,31;0,56;0,03;3,66;0,94;6,51;0,19;1,93;0,08;0,00
3.015;-0,56;0,80;-0,16;3,66;0,94;6,51;0,19;1,93;0,08;0,00
3.068;-0,56;0,80;-0,16;3,66;0,94;6,51;0,94;2,02;1,39;0,00
3.069;-0,56;0,80;-0,16;-2,25;5,22;1,67;0,94;2,02;1,39;0,00
3.07;-0,97;0,99;-0,23;-2,25;5,22;1,67;0,94;2,02;1,39;0,00
3.07;-1,56;1,01;-0,39;-2,25;5,22;1,67;0,94;2,02;1,39;0,00
3.07;-2,20;0,86;-0,38;-2,25;5,22;1,67;0,94;2,02;1,39;0,00
3.128;-2,20;0,86;-0,38;-11,76;2,97;0,16;0,94;2,02;1,39;0,00
3.13;-2,20;0,86;-0,38;-11,76;2,97;0,16;1,06;0,76;1,14;0,00
3.131;-2,01;0,64;-0,47;-11,76;2,97;0,16;1,06;0,76;1,14;0,00
3.132;-1,72;0,70;-0,57;-11,76;2,97;0,16;1,06;0,76;1,14;0,00
3.133;-1,52;0,76;-1,04;-11,76;2,97;0,16;1,06;0,76;1,14;0,00
3.187;-1,52;0,76;-1,04;-11,76;2,97;0,16;2,03;-2,00;-0,35;0,00
3.189;-1,47;0,47;-0,64;-11,76;2,97;0,16;2,03;-2,00;-0,35;0,00
3.189;-1,38;-0,03;-0,22;-11,76;2,97;0,16;2,03;-2,00;-0,35;0,00
3.19;-1,20;-0,20;-0,19;-11,76;2,97;0,16;2,03;-2,00;-0,35;0,00
3.191;-1,20;-0,20;-0,19;-5,99;0,44;-1,84;2,03;-2,00;-0,35;0,00
3.244;-1,20;-0,20;-0,19;-5,99;0,44;-1,84;2,89;-2,96;-1,88;0,00
3.246;-1,20;-0,20;-0,19;1,25;-4,78;1,39;2,89;-2,96;-1,88;0,00
3.247;-0,84;-0,36;-0,44;1,25;-4,78;1,39;2,89;-2,96;-1,88;0,00
3.248;-0,43;-0,39;0,07;1,25;-4,78;1,39;2,89;-2,96;-1,88;0,00
3.249;-0,12;-0,28;-0,10;1,25;-4,78;1,39;2,89;-2,96;-1,88;0,00
3.303;-0,12;-0,28;-0,10;1,25;-4,78;1,39;2,65;-3,64;-2,46;0,00
3.305;-0,27;-0,22;-0,09;1,25;-4,78;1,39;2,65;-3,64;-2,46;0,00
3.306;-0,37;-0,09;-0,38;1,25;-4,78;1,39;2,65;-3,64;-2,46;0,00
3.306;-0,40;-0,02;-0,32;1,25;-4,78;1,39;2,65;-3,64;-2,46;0,00
3.307;-0,40;-0,02;-0,32;7,30;-1,88;-0,49;2,65;-3,64;-2,46;0,00
3.36;-0,40;-0,02;-0,32;7,30;-1,88;-0,49;1,01;-1,00;-0,86;0,00
3.361;-0,27;-0,01;-0,12;7,30;-1,88;-0,49;1,01;-1,00;-0,86;0,00
3.362;-0,37;-0,04;-0,02;7,30;-1,88;-0,49;1,01;-1,00;-0,86;0,00
3.363;-0,45;-0,15;-0,16;7,30;-1,88;-0,49;1,01;-1,00;-0,86;0,00
3.364;-0,45;-0,15;-0,16;6,31;0,34;-0,72;1,01;-1,00;-0,86;0,00
3.419;-0,45;-0,15;-0,16;3,59;-1,58;-2,37;1,01;-1,00;-0,86;0,00
