time;gFx;gFy;gFz;ax;ay;az;wx;wy;wz;P
0.005;-0,42;0,29;0,90;0,87;0,45;0,71;-0,07;-0,26;0,40;0,00
0.019;-0,42;0,29;0,90;0,87;0,45;0,71;-0,16;-0,03;0,50;0,00
0.039;-0,39;0,30;0,84;0,87;0,45;0,71;-0,16;-0,03;0,50;0,00
0.069;-0,39;0,30;0,84;1,31;0,83;0,44;-0,16;-0,03;0,50;0,00
0.079;-0,39;0,30;0,84;1,31;0,83;0,44;-0,23;0,17;0,46;0,00
0.108;-0,44;0,27;0,80;1,31;0,83;0,44;-0,23;0,17;0,46;0,00
0.139;-0,44;0,27;0,80;0,71;0,43;-0,07;-0,23;0,17;0,46;0,00
0.175;-0,44;0,27;0,80;0,71;0,43;-0,07;-0,27;0,08;0,49;0,00
0.178;-0,37;0,26;0,89;0,71;0,43;-0,07;-0,27;0,08;0,49;0,00
0.209;-0,37;0,26;0,89;1,45;0,39;0,23;-0,27;0,08;0,49;0,00
0.209;-0,37;0,26;0,89;1,42;0,34;0,24;-0,27;0,08;0,49;0,00
0.219;-0,37;0,26;0,89;1,42;0,34;0,24;-0,32;0,16;0,63;0,00
0.249;-0,42;0,25;0,86;1,42;0,34;0,24;-0,32;0,16;0,63;0,00
0.29;-0,42;0,25;0,86;1,42;0,34;0,24;-0,33;0,35;0,63;0,00
0.29;-0,42;0,25;0,86;1,20;0,17;0,77;-0,33;0,35;0,63;0,00
0.318;-0,51;0,26;0,81;1,20;0,17;0,77;-0,33;0,35;0,63;0,00
0.349;-0,51;0,26;0,81;0,57;0,06;0,19;-0,33;0,35;0,63;0,00
0.359;-0,51;0,26;0,81;0,57;0,06;0,19;-0,38;0,46;0,56;0,00
0.392;-0,53;0,22;0,75;0,57;0,06;0,19;-0,38;0,46;0,56;0,00
0.419;-0,53;0,22;0,75;0,57;0,06;0,19;-0,47;0,58;0,43;0,00
0.42;-0,53;0,22;0,75;0,28;0,06;-0,07;-0,47;0,58;0,43;0,00
0.458;-0,54;0,16;0,58;0,28;0,06;-0,07;-0,47;0,58;0,43;0,00
0.478;-0,54;0,16;0,58;0,28;0,06;-0,07;-0,61;1,08;0,19;0,00
0.489;-0,54;0,16;0,58;0,48;-0,13;-0,96;-0,61;1,08;0,19;0,00
0.528;-0,59;-0,06;0,32;0,48;-0,13;-0,96;-0,61;1,08;0,19;0,00
0.559;-0,59;-0,06;0,32;0,48;-0,13;-0,96;-1,27;1,74;-0,41;0,00
0.56;-0,59;-0,06;0,32;0,69;-0,98;-2,52;-1,27;1,74;-0,41;0,00
0.604;-0,63;-0,41;0,11;0,69;-0,98;-2,52;-1,27;1,74;-0,41;0,00
0.619;-0,63;-0,41;0,11;0,69;-0,98;-2,52;-2,62;2,45;-1,45;0,00
0.628;-0,63;-0,41;0,11;1,26;-3,11;-4,37;-2,62;2,45;-1,45;0,00
0.629;-0,63;-0,41;0,11;2,13;-1,34;-3,20;-2,62;2,45;-1,45;0,00
0.669;-0,68;-0,78;0,20;2,13;-1,34;-3,20;-2,62;2,45;-1,45;0,00
0.678;-0,68;-0,78;0,20;2,13;-1,34;-3,20;-4,29;1,34;-2,37;0,00
0.698;-0,68;-0,78;0,20;1,61;-2,17;-3,11;-4,29;1,34;-2,37;0,00
0.739;-0,58;-0,99;0,27;1,61;-2,17;-3,11;-4,29;1,34;-2,37;0,00
0.759;-0,58;-0,99;0,27;1,61;-2,17;-3,11;-5,40;0,28;-2,66;0,00
0.768;-0,58;-0,99;0,27;0,71;-3,03;-0,38;-5,40;0,28;-2,66;0,00
0.809;-0,41;-1,11;0,48;0,71;-3,03;-0,38;-5,40;0,28;-2,66;0,00
0.818;-0,41;-1,11;0,48;0,71;-3,03;-0,38;-5,50;-0,16;-3,39;0,00
0.839;-0,41;-1,11;0,48;1,00;-3,19;3,77;-5,50;-0,16;-3,39;0,00
0.879;-0,66;-1,45;0,32;1,00;-3,19;3,77;-5,50;-0,16;-3,39;0,00
0.88;-0,66;-1,45;0,32;1,00;-3,19;3,77;-3,57;-1,52;-2,47;0,00
0.909;-0,66;-1,45;0,32;-0,15;-2,97;5,10;-3,57;-1,52;-2,47;0,00
0.949;-0,95;-1,48;0,16;-0,15;-2,97;5,10;-3,57;-1,52;-2,47;0,00
0.968;-0,95;-1,48;0,16;-0,15;-2,97;5,10;-1,06;-2,48;0,63;0,00
0.979;-0,95;-1,48;0,16;-3,34;-7,03;3,84;-1,06;-2,48;0,63;0,00
1.02;-0,98;-1,40;-0,06;-3,34;-7,03;3,84;-1,06;-2,48;0,63;0,00
1.022;-0,98;-1,40;-0,06;-3,34;-7,03;3,84;-0,90;-2,14;1,17;0,00
1.048;-0,98;-1,40;-0,06;-4,09;-5,42;2,10;-0,90;-2,14;1,17;0,00
1.05;-0,98;-1,40;-0,06;-3,58;-5,65;2,10;-0,90;-2,14;1,17;0,00
1.078;-0,98;-1,40;-0,06;-3,58;-5,65;2,10;-2,20;-0,98;0,20;0,00
1.089;-0,99;-1,69;-0,30;-3,58;-5,65;2,10;-2,20;-0,98;0,20;0,00
1.119;-0,99;-1,69;-0,30;-4,07;-7,70;-0,24;-2,20;-0,98;0,20;0,00
1.158;-0,43;-1,34;0,09;-4,07;-7,70;-0,24;-2,20;-0,98;0,20;0,00
1.159;-0,43;-1,34;0,09;-4,07;-7,70;-0,24;-3,37;0,01;-1,33;0,00
1.188;-0,43;-1,34;0,09;-1,39;-8,13;2,46;-3,37;0,01;-1,33;0,00
1.22;-0,43;-1,34;0,09;-1,39;-8,13;2,46;-3,01;-0,45;-1,58;0,00
1.228;-0,09;0,06;0,20;-1,39;-8,13;2,46;-3,01;-0,45;-1,58;0,00
1.259;-0,09;0,06;0,20;1,30;1,00;5,83;-3,01;-0,45;-1,58;0,00
1.281;-0,09;0,06;0,20;1,30;1,00;5,83;-1,69;-2,25;-0,85;0,00
1.305;-0,70;-0,13;0,23;1,30;1,00;5,83;-1,69;-2,25;-0,85;0,00
1.328;-0,70;-0,13;0,23;3,44;6,40;7,09;-1,69;-2,25;-0,85;0,00
1.359;-0,70;-0,13;0,23;3,44;6,40;7,09;0,41;-6,41;0,97;0,00
1.368;-1,79;0,07;0,82;3,44;6,40;7,09;0,41;-6,41;0,97;0,00
1.398;-1,79;0,07;0,82;-4,24;6,90;4,87;0,41;-6,41;0,97;0,00
1.419;-1,79;0,07;0,82;-4,24;6,90;4,87;4,01;-4,42;6,16;0,00
1.439;-2,97;-2,02;1,96;-4,24;6,90;4,87;4,01;-4,42;6,16;0,00
1.469;-2,97;-2,02;1,96;-12,96;1,62;13,02;4,01;-4,42;6,16;0,00
1.47;-2,97;-2,02;1,96;-12,82;-4,35;9,78;4,01;-4,42;6,16;0,00
1.478;-2,97;-2,02;1,96;-12,82;-4,35;9,78;6,41;-5,76;8,06;0,00
1.508;-1,18;-1,80;1,16;-12,82;-4,35;9,78;6,41;-5,76;8,06;0,00
1.539;-1,18;-1,80;1,16;-20,15;-31,60;12,43;6,41;-5,76;8,06;0,00
1.558;-1,18;-1,80;1,16;-20,15;-31,60;12,43;6,96;-4,71;2,58;0,00
1.579;0,12;-0,69;0,33;-20,15;-31,60;12,43;6,96;-4,71;2,58;0,00
1.609;0,12;-0,69;0,33;1,86;-16,01;2,01;6,96;-4,71;2,58;0,00
1.618;0,12;-0,69;0,33;1,86;-16,01;2,01;5,40;-2,66;-1,55;0,00
1.648;0,48;-1,28;-0,70;1,86;-16,01;2,01;5,40;-2,66;-1,55;0,00
1.678;0,48;-1,28;-0,70;1,86;-16,01;2,01;2,53;-2,05;-4,72;0,00
1.679;0,48;-1,28;-0,70;8,85;-18,48;-4,12;2,53;-2,05;-4,72;0,00
1.719;-0,15;-1,14;-0,69;8,85;-18,48;-4,12;2,53;-2,05;-4,72;0,00
1.749;-0,15;-1,14;-0,69;12,99;-15,80;-11,71;2,53;-2,05;-4,72;0,00
1.759;-0,15;-1,14;-0,69;12,99;-15,80;-11,71;0,82;0,59;-3,67;0,00
1.789;-1,46;-0,65;-0,22;12,99;-15,80;-11,71;0,82;0,59;-3,67;0,00
1.818;-1,46;-0,65;-0,22;12,99;-15,80;-11,71;-0,07;-1,12;-1,98;0,00
1.82;-1,46;-0,65;-0,22;-0,66;-13,65;-6,90;-0,07;-1,12;-1,98;0,00
1.858;-2,02;-0,06;0,11;-0,66;-13,65;-6,90;-0,07;-1,12;-1,98;0,00
1.879;-2,02;-0,06;0,11;-0,66;-13,65;-6,90;-0,24;-0,38;-1,21;0,00
1.889;-2,02;-0,06;0,11;-8,42;-5,69;-3,64;-0,24;-0,38;-1,21;0,00
1.89;-2,02;-0,06;0,11;-8,21;-4,93;-3,77;-0,24;-0,38;-1,21;0,00
1.942;-1,86;0,13;0,30;-8,21;-4,93;-3,77;-0,24;-0,38;-1,21;0,00
1.958;-1,86;0,13;0,30;-8,21;-4,93;-3,77;-0,86;-0,26;-1,74;0,00
1.959;-1,86;0,13;0,30;-10,70;0,37;-2,24;-0,86;-0,26;-1,74;0,00
1.999;-1,68;-0,23;0,58;-10,70;0,37;-2,24;-0,86;-0,26;-1,74;0,00
2.019;-1,68;-0,23;0,58;-10,70;0,37;-2,24;-2,21;-0,01;-3,11;0,00
2.029;-1,68;-0,23;0,58;-8,27;1,96;1,11;-2,21;-0,01;-3,11;0,00
2.068;-1,56;-1,20;0,47;-8,27;1,96;1,11;-2,21;-0,01;-3,11;0,00
2.079;-1,56;-1,20;0,47;-8,27;1,96;1,11;-5,09;0,52;-5,30;0,00
2.099;-1,56;-1,20;0,47;-7,58;-1,06;2,68;-5,09;0,52;-5,30;0,00
2.139;-1,25;-1,11;0,18;-7,58;-1,06;2,68;-5,09;0,52;-5,30;0,00
2.158;-1,25;-1,11;0,18;-7,58;-1,06;2,68;-6,16;-2,28;-5,07;0,00
2.169;-1,25;-1,11;0,18;-8,53;-7,78;4,15;-6,16;-2,28;-5,07;0,00
2.209;-0,88;-0,05;0,13;-8,53;-7,78;4,15;-6,16;-2,28;-5,07;0,00
2.22;-0,88;-0,05;0,13;-8,53;-7,78;4,15;-3,08;-4,34;-0,63;0,00
2.24;-0,88;-0,05;0,13;-3,74;5,58;1,65;-3,08;-4,34;-0,63;0,00
2.278;-0,88;-0,05;0,13;-3,74;5,58;1,65;-0,63;-3,58;2,43;0,00
2.279;-1,66;-1,03;0,72;-3,74;5,58;1,65;-0,63;-3,58;2,43;0,00
2.309;-1,66;-1,03;0,72;-6,61;1,33;3,10;-0,63;-3,58;2,43;0,00
2.312;-1,66;-1,03;0,72;-4,99;-0,14;1,23;-0,63;-3,58;2,43;0,00
2.349;-0,99;-0,19;0,91;-4,99;-0,14;1,23;-0,63;-3,58;2,43;0,00
2.358;-0,99;-0,19;0,91;-4,99;-0,14;1,23;3,44;-2,82;5,76;0,00
2.386;-0,99;-0,19;0,91;-5,82;-1,26;4,58;3,44;-2,82;5,76;0,00
2.419;-0,99;-0,19;0,91;-5,82;-1,26;4,58;5,47;-0,93;6,56;0,00
2.42;-0,29;-0,82;1,15;-5,82;-1,26;4,58;5,47;-0,93;6,56;0,00
2.449;-0,29;-0,82;1,15;2,31;-6,15;6,32;5,47;-0,93;6,56;0,00
2.479;-0,29;-0,82;1,15;2,31;-6,15;6,32;5,89;-1,13;5,65;0,00
2.489;0,24;-0,93;0,83;2,31;-6,15;6,32;5,89;-1,13;5,65;0,00
2.519;0,24;-0,93;0,83;8,22;-15,70;6,02;5,89;-1,13;5,65;0,00
2.56;0,24;-0,93;0,83;8,22;-15,70;6,02;4,49;-0,80;2,92;0,00
2.561;-0,38;-0,53;0,53;8,22;-15,70;6,02;4,49;-0,80;2,92;0,00
2.589;-0,38;-0,53;0,53;5,31;-15,17;5,74;4,49;-0,80;2,92;0,00
2.619;-0,38;-0,53;0,53;5,31;-15,17;5,74;1,59;-3,42;-1,62;0,00
2.629;-0,63;0,92;0,03;5,31;-15,17;5,74;1,59;-3,42;-1,62;0,00
2.659;-0,63;0,92;0,03;2,10;-7,65;-0,33;1,59;-3,42;-1,62;0,00
2.679;-0,63;0,92;0,03;2,10;-7,65;-0,33;-0,14;-3,68;-3,82;0,00
2.699;-0,63;0,12;0,20;2,10;-7,65;-0,33;-0,14;-3,68;-3,82;0,00
2.729;-0,63;0,12;0,20;-0,99;2,13;-3,39;-0,14;-3,68;-3,82;0,00
2.73;-0,63;0,12;0,20;-0,20;3,63;-4,04;-0,14;-3,68;-3,82;0,00
2.759;-0,63;0,12;0,20;-0,20;3,63;-4,04;0,38;-1,54;-3,55;0,00
2.768;-0,72;0,03;-0,09;-0,20;3,63;-4,04;0,38;-1,54;-3,55;0,00
2.799;-0,72;0,03;-0,09;0,67;-4,55;-2,90;0,38;-1,54;-3,55;0,00
2.818;-0,72;0,03;-0,09;0,67;-4,55;-2,90;0,36;-1,39;-2,14;0,00
2.839;-0,60;0,05;-0,02;0,67;-4,55;-2,90;0,36;-1,39;-2,14;0,00
2.869;-0,60;0,05;-0,02;2,53;-1,91;-6,16;0,36;-1,39;-2,14;0,00
2.878;-0,60;0,05;-0,02;2,53;-1,91;-6,16;-0,01;0,02;-1,29;0,00
2.909;-1,33;-0,24;0,37;2,53;-1,91;-6,16;-0,01;0,02;-1,29;0,00
2.939;-1,33;-0,24;0,37;-1,40;-2,83;-3,09;-0,01;0,02;-1,29;0,00
2.959;-1,33;-0,24;0,37;-1,40;-2,83;-3,09;-0,64;-0,33;-1,82;0,00
2.983;-1,26;-0,11;0,31;-1,40;-2,83;-3,09;-0,64;-0,33;-1,82;0,00
3.009;-1,26;-0,11;0,31;-4,84;-1,70;-3,16;-0,64;-0,33;-1,82;0,00
3.019;-1,26;-0,11;0,31;-4,84;-1,70;-3,16;-2,20;0,44;-2,28;0,00
3.05;-1,64;-0,62;0,71;-4,84;-1,70;-3,16;-2,20;0,44;-2,28;0,00
3.079;-1,64;-0,62;0,71;-4,84;-1,70;-3,16;-3,80;-0,25;-2,54;0,00
3.08;-1,64;-0,62;0,71;-5,37;-1,74;0,56;-3,80;-0,25;-2,54;0,00
3.119;-1,59;-1,31;0,49;-5,37;-1,74;0,56;-3,80;-0,25;-2,54;0,00
3.149;-1,59;-1,31;0,49;-8,78;-4,66;1,58;-3,80;-0,25;-2,54;0,00
3.15;-1,59;-1,31;0,49;-9,42;-1,89;3,69;-3,80;-0,25;-2,54;0,00
3.159;-1,59;-1,31;0,49;-9,42;-1,89;3,69;-6,86;0,17;-3,01;0,00
3.189;-1,55;-2,43;0,54;-9,42;-1,89;3,69;-6,86;0,17;-3,01;0,00
3.219;-1,55;-2,43;0,54;-9,42;-1,89;3,69;-8,30;-2,50;-5,05;0,00
3.22;-1,55;-2,43;0,54;-9,68;-9,93;5,74;-8,30;-2,50;-5,05;0,00
3.259;-1,05;-0,37;0,80;-9,68;-9,93;5,74;-8,30;-2,50;-5,05;0,00
3.281;-1,05;-0,37;0,80;-9,68;-9,93;5,74;-2,97;-5,55;-0,78;0,00
3.295;-1,05;-0,37;0,80;-8,84;-9,98;8,05;-2,97;-5,55;-0,78;0,00
3.329;-1,07;-0,93;0,89;-8,84;-9,98;8,05;-2,97;-5,55;-0,78;0,00
3.359;-1,07;-0,93;0,89;-8,84;-9,98;8,05;2,61;-2,86;3,52;0,00
3.361;-1,07;-0,93;0,89;-3,64;8,95;6,38;2,61;-2,86;3,52;0,00
3.41;-0,76;-1,26;1,25;-3,64;8,95;6,38;2,61;-2,86;3,52;0,00
3.419;-0,76;-1,26;1,25;-3,64;8,95;6,38;6,58;-1,82;5,64;0,00
3.438;-0,76;-1,26;1,25;-4,25;-9,74;10,73;6,58;-1,82;5,64;0,00
3.469;0,29;-0,29;0,66;-4,25;-9,74;10,73;6,58;-1,82;5,64;0,00
3.479;0,29;-0,29;0,66;-4,25;-9,74;10,73;7,40;0,07;4,97;0,00
3.499;0,29;-0,29;0,66;8,72;-3,89;2,81;7,40;0,07;4,97;0,00
3.539;0,29;-0,87;0,63;8,72;-3,89;2,81;7,40;0,07;4,97;0,00
3.559;0,29;-0,87;0,63;8,72;-3,89;2,81;6,26;-0,83;3,58;0,00
3.569;0,29;-0,87;0,63;10,36;-10,09;2,83;6,26;-0,83;3,58;0,00
3.57;0,29;-0,87;0,63;9,11;-12,59;4,01;6,26;-0,83;3,58;0,00
3.609;-0,20;-0,80;0,53;9,11;-12,59;4,01;6,26;-0,83;3,58;0,00
3.619;-0,20;-0,80;0,53;9,11;-12,59;4,01;3,98;-0,01;1,41;0,00
3.64;-0,20;-0,80;0,53;9,26;-14,60;1,88;3,98;-0,01;1,41;0,00
3.679;-0,20;-0,80;0,53;9,26;-14,60;1,88;1,05;-3,26;-2,03;0,00
3.679;-0,54;-0,36;0,10;9,26;-14,60;1,88;1,05;-3,26;-2,03;0,00
3.709;-0,54;-0,36;0,10;2,62;-14,35;1,81;1,05;-3,26;-2,03;0,00
3.749;-1,20;0,05;0,08;2,62;-14,35;1,81;1,05;-3,26;-2,03;0,00
3.761;-1,20;0,05;0,08;2,62;-14,35;1,81;-1,93;-3,70;-6,27;0,00
3.779;-1,20;0,05;0,08;-0,48;-2,40;-2,54;-1,93;-3,70;-6,27;0,00
3.819;-1,07;-0,03;0,01;-0,48;-2,40;-2,54;-1,93;-3,70;-6,27;0,00
3.82;-1,07;-0,03;0,01;-0,48;-2,40;-2,54;-1,25;-0,11;-3,70;0,00
3.85;-1,07;-0,03;0,01;-3,41;-0,35;-7,30;-1,25;-0,11;-3,70;0,00
3.88;-1,07;-0,03;0,01;-3,41;-0,35;-7,30;0,02;-0,24;-1,44;0,00
3.889;-1,05;0,28;0,21;-3,41;-0,35;-7,30;0,02;-0,24;-1,44;0,00
3.92;-1,05;0,28;0,21;-2,39;2,17;-4,53;0,02;-0,24;-1,44;0,00
3.97;-1,05;0,28;0,21;-2,39;2,17;-4,53;0,19;1,15;-0,14;0,00
3.971;-1,63;-0,38;0,54;-2,39;2,17;-4,53;0,19;1,15;-0,14;0,00
3.999;-1,63;-0,38;0,54;-4,80;0,96;-0,59;0,19;1,15;-0,14;0,00
4.0;-1,63;-0,38;0,54;-4,54;1,14;-0,24;0,19;1,15;-0,14;0,00
4.02;-1,63;-0,38;0,54;-4,54;1,14;-0,24;-0,74;0,96;-1,35;0,00
4.03;-1,78;-1,19;0,57;-4,54;1,14;-0,24;-0,74;0,96;-1,35;0,00
4.059;-1,78;-1,19;0,57;-7,84;-2,38;1,08;-0,74;0,96;-1,35;0,00
4.079;-1,78;-1,19;0,57;-7,84;-2,38;1,08;-4,05;1,28;-5,44;0,00
4.099;-1,45;-2,27;0,25;-7,84;-2,38;1,08;-4,05;1,28;-5,44;0,00
4.129;-1,45;-2,27;0,25;-10,30;-9,62;2,30;-4,05;1,28;-5,44;0,00
4.159;-1,45;-2,27;0,25;-10,30;-9,62;2,30;-6,82;-2,28;-5,77;0,00
4.174;-1,25;-0,90;0,34;-10,30;-9,62;2,30;-6,82;-2,28;-5,77;0,00
4.199;-1,25;-0,90;0,34;-8,01;-12,97;4,52;-6,82;-2,28;-5,77;0,00
4.219;-1,25;-0,90;0,34;-8,01;-12,97;4,52;-4,10;-4,46;-1,05;0,00
4.239;-0,52;-0,15;0,38;-8,01;-12,97;4,52;-4,10;-4,46;-1,05;0,00
4.27;-0,52;-0,15;0,38;-3,77;7,68;3,24;-4,10;-4,46;-1,05;0,00
4.283;-0,52;-0,15;0,38;-3,77;7,68;3,24;-1,92;0,16;1,32;0,00
4.309;-1,19;-0,69;1,19;-3,77;7,68;3,24;-1,92;0,16;1,32;0,00
4.339;-1,19;-0,69;1,19;-2,06;3,43;8,90;-1,92;0,16;1,32;0,00
4.359;-1,19;-0,69;1,19;-2,06;3,43;8,90;0,38;-2,90;2,91;0,00
4.382;-1,13;-0,29;1,03;-2,06;3,43;8,90;0,38;-2,90;2,91;0,00
4.409;-1,13;-0,29;1,03;-5,23;4,38;12,39;0,38;-2,90;2,91;0,00
4.41;-1,13;-0,29;1,03;-3,34;1,47;9,21;0,38;-2,90;2,91;0,00
4.419;-1,13;-0,29;1,03;-3,34;1,47;9,21;4,38;-3,15;6,26;0,00
4.449;-1,10;-1,34;1,01;-3,34;1,47;9,21;4,38;-3,15;6,26;0,00
4.482;-1,10;-1,34;1,01;-3,34;1,47;9,21;6,97;-2,91;8,07;0,00
4.483;-1,10;-1,34;1,01;-4,81;-9,22;7,05;6,97;-2,91;8,07;0,00
4.519;-0,07;-1,08;0,43;-4,81;-9,22;7,05;6,97;-2,91;8,07;0,00
4.549;-0,07;-1,08;0,43;3,58;-20,34;2,41;6,97;-2,91;8,07;0,00
4.559;-0,07;-1,08;0,43;3,58;-20,34;2,41;5,71;-1,00;5,89;0,00
4.59;-1,05;-0,24;0,66;3,58;-20,34;2,41;5,71;-1,00;5,89;0,00
4.622;-1,05;-0,24;0,66;3,58;-20,34;2,41;1,64;-4,37;-1,11;0,00
4.623;-1,05;-0,24;0,66;1,13;-14,96;5,78;1,64;-4,37;-1,11;0,00
4.66;-0,95;-0,00;-0,10;1,13;-14,96;5,78;1,64;-4,37;-1,11;0,00
4.679;-0,95;-0,00;-0,10;1,13;-14,96;5,78;-1,71;-2,75;-5,61;0,00
4.689;-0,95;-0,00;-0,10;-5,23;-5,20;-4,96;-1,71;-2,75;-5,61;0,00
4.729;-1,09;-0,18;-0,07;-5,23;-5,20;-4,96;-1,71;-2,75;-5,61;0,00
4.759;-1,09;-0,18;-0,07;-5,23;-5,20;-4,96;-1,44;-1,02;-4,93;0,00
4.761;-1,09;-0,18;-0,07;-3,35;-5,66;-5,35;-1,44;-1,02;-4,93;0,00
4.8;-0,53;0,04;-0,01;-3,35;-5,66;-5,35;-1,44;-1,02;-4,93;0,00
4.819;-0,53;0,04;-0,01;-3,35;-5,66;-5,35;-0,83;0,03;-3,34;0,00
4.829;-0,53;0,04;-0,01;0,10;-0,44;-7,75;-0,83;0,03;-3,34;0,00
4.83;-0,53;0,04;-0,01;0,14;1,16;-7,52;-0,83;0,03;-3,34;0,00
4.87;-0,72;-0,06;0,12;0,14;1,16;-7,52;-0,83;0,03;-3,34;0,00
4.88;-0,72;-0,06;0,12;0,14;1,16;-7,52;0,29;0,64;-1,66;0,00
4.9;-0,72;-0,06;0,12;1,62;1,16;-4,44;0,29;0,64;-1,66;0,00
4.939;-1,21;-0,35;0,33;1,62;1,16;-4,44;0,29;0,64;-1,66;0,00
4.959;-1,21;-0,35;0,33;1,62;1,16;-4,44;0,49;0,75;-0,28;0,00
4.969;-1,21;-0,35;0,33;-0,17;0,60;-4,03;0,49;0,75;-0,28;0,00
5.009;-1,84;-1,06;0,62;-0,17;0,60;-4,03;0,49;0,75;-0,28;0,00
5.019;-1,84;-1,06;0,62;-0,17;0,60;-4,03;-0,57;0,88;-1,29;0,00
5.039;-1,84;-1,06;0,62;-7,39;-4,41;0,64;-0,57;0,88;-1,29;0,00
5.079;-1,84;-1,06;0,62;-7,39;-4,41;0,64;-4,79;0,49;-4,48;0,00
5.08;-1,59;-2,32;0,65;-7,39;-4,41;0,64;-4,79;0,49;-4,48;0,00
5.11;-1,59;-2,32;0,65;-9,20;-9,80;1,61;-4,79;0,49;-4,48;0,00
5.15;-1,48;-1,54;0,37;-9,20;-9,80;1,61;-4,79;0,49;-4,48;0,00
5.159;-1,48;-1,54;0,37;-9,20;-9,80;1,61;-6,29;-2,53;-4,77;0,00
5.18;-1,48;-1,54;0,37;-10,66;-16,23;5,59;-6,29;-2,53;-4,77;0,00
5.219;-1,48;-1,54;0,37;-10,66;-16,23;5,59;-3,09;-3,71;0,11;0,00
5.22;-0,69;0,11;0,31;-10,66;-16,23;5,59;-3,09;-3,71;0,11;0,00
5.25;-0,69;0,11;0,31;-6,21;5,16;2,59;-3,09;-3,71;0,11;0,00
5.251;-0,69;0,11;0,31;-5,46;4,73;2,80;-3,09;-3,71;0,11;0,00
5.279;-0,69;0,11;0,31;-5,46;4,73;2,80;-1,05;-1,68;2,20;0,00
5.29;-1,11;-0,47;1,10;-5,46;4,73;2,80;-1,05;-1,68;2,20;0,00
5.32;-1,11;-0,47;1,10;-0,01;6,36;4,58;-1,05;-1,68;2,20;0,00
5.359;-1,11;-0,47;1,10;-0,01;6,36;4,58;2,22;-2,80;4,38;0,00
5.361;-0,75;-0,56;0,84;-0,01;6,36;4,58;2,22;-2,80;4,38;0,00
5.39;-0,75;-0,56;0,84;-3,84;-1,84;7,92;2,22;-2,80;4,38;0,00
5.42;-0,75;-0,56;0,84;-3,84;-1,84;7,92;4,91;-0,34;5,92;0,00
5.43;-0,23;-0,38;0,85;-3,84;-1,84;7,92;4,91;-0,34;5,92;0,00
5.46;-0,23;-0,38;0,85;5,31;-2,19;3,40;4,91;-0,34;5,92;0,00
5.484;-0,23;-0,38;0,85;5,31;-2,19;3,40;5,30;-0,32;6,35;0,00
5.503;-0,05;-0,81;0,61;5,31;-2,19;3,40;5,30;-0,32;6,35;0,00
5.53;-0,05;-0,81;0,61;6,75;-10,62;4,45;5,30;-0,32;6,35;0,00
5.559;-0,05;-0,81;0,61;6,75;-10,62;4,45;4,54;-1,38;4,52;0,00
5.569;-0,36;-0,63;0,69;6,75;-10,62;4,45;4,54;-1,38;4,52;0,00
5.6;-0,36;-0,63;0,69;5,89;-14,04;2,47;4,54;-1,38;4,52;0,00
5.619;-0,36;-0,63;0,69;5,89;-14,04;2,47;2,28;-1,64;-0,35;0,00
5.64;-0,83;0,35;0,18;5,89;-14,04;2,47;2,28;-1,64;-0,35;0,00
5.67;-0,83;0,35;0,18;-0,10;-10,25;2,90;2,28;-1,64;-0,35;0,00
5.671;-0,83;0,35;0,18;0,75;-8,77;1,86;2,28;-1,64;-0,35;0,00
5.679;-0,83;0,35;0,18;0,75;-8,77;1,86;-0,76;-2,17;-3,85;0,00
5.709;-1,21;0,12;0,37;0,75;-8,77;1,86;-0,76;-2,17;-3,85;0,00
5.74;-1,21;0,12;0,37;-2,00;1,55;-1,76;-0,76;-2,17;-3,85;0,00
5.759;-1,21;0,12;0,37;-2,00;1,55;-1,76;-1,66;-2,12;-4,53;0,00
5.78;-0,84;0,08;0,06;-2,00;1,55;-1,76;-1,66;-2,12;-4,53;0,00
5.81;-0,84;0,08;0,06;-3,78;-0,09;-3,77;-1,66;-2,12;-4,53;0,00
5.819;-0,84;0,08;0,06;-3,78;-0,09;-3,77;-1,73;-1,09;-3,81;0,00
5.85;-0,65;-0,17;0,09;-3,78;-0,09;-3,77;-1,73;-1,09;-3,81;0,00
5.88;-0,65;-0,17;0,09;-3,78;-0,09;-3,77;-0,66;0,15;-2,86;0,00
5.881;-0,65;-0,17;0,09;1,89;1,19;-4,42;-0,66;0,15;-2,86;0,00
5.92;-0,94;-0,48;0,15;1,89;1,19;-4,42;-0,66;0,15;-2,86;0,00
5.95;-0,94;-0,48;0,15;-0,42;-0,23;-4,76;-0,66;0,15;-2,86;0,00
5.973;-0,94;-0,48;0,15;-0,42;-0,23;-4,76;-0,66;0,03;-1,78;0,00
5.991;-1,72;-0,92;0,50;-0,42;-0,23;-4,76;-0,66;0,03;-1,78;0,00
6.02;-1,72;-0,92;0,50;-4,91;-2,16;-2,42;-0,66;0,03;-1,78;0,00
6.021;-1,72;-0,92;0,50;-4,91;-2,16;-2,42;-1,42;0,39;-0,82;0,00
6.06;-2,21;-1,91;1,02;-4,91;-2,16;-2,42;-1,42;0,39;-0,82;0,00
6.079;-2,21;-1,91;1,02;-4,91;-2,16;-2,42;-3,37;-0,09;-1,80;0,00
6.089;-2,21;-1,91;1,02;-13,09;-9,55;2,95;-3,37;-0,09;-1,80;0,00
6.09;-2,21;-1,91;1,02;-13,50;-7,77;3,97;-3,37;-0,09;-1,80;0,00
